,summary,config,name
158,"{'total_train_time': 194.53893613815308, '_wandb': {'runtime': 198}, 'avg_step_time': 6.484631204605103, 'cuda_max_memory': 17781233152}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'shampoo', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 3, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",lucky-sweep-82
159,"{'total_train_time': 37.49084186553955, '_wandb': {'runtime': 41}, 'avg_step_time': 1.2496947288513185, 'cuda_max_memory': 18956491264}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'kfac_mc', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 3, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",true-sweep-81
160,"{'_wandb': {'runtime': 16}, 'avg_step_time': 0.4407705624898275, 'cuda_max_memory': 6946350080, 'total_train_time': 13.223116874694824}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'kbfgs', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 3, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",summer-sweep-80
161,"{'_wandb': {'runtime': 6}, 'cuda_max_memory': -1}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'seng', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 3, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",distinctive-sweep-79
162,"{'_wandb': {'runtime': 18}, 'avg_step_time': 0.4979983806610107, 'cuda_max_memory': 14444434944, 'total_train_time': 14.939951419830322}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'psgd', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 3, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",visionary-sweep-78
163,"{'_wandb': {'runtime': 44}, 'avg_step_time': 1.3544092098871867, 'cuda_max_memory': 7218186752, 'total_train_time': 40.6322762966156}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'shampoo', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 3, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",ancient-sweep-77
164,"{'_wandb': {'runtime': 17}, 'avg_step_time': 0.4704230546951294, 'cuda_max_memory': 7965523456, 'total_train_time': 14.112691640853882}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'kfac_mc', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 3, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",golden-sweep-76
165,"{'cuda_max_memory': 47704693760, 'total_train_time': 211.10948991775513, '_wandb': {'runtime': 216}, 'avg_step_time': 7.036982997258504}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'kbfgs', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",apricot-sweep-75
166,"{'_wandb': {'runtime': 9}, 'cuda_max_memory': -1}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'seng', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",ruby-sweep-74
167,"{'_wandb': {'runtime': 8}, 'cuda_max_memory': -1}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'psgd', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",robust-sweep-73
168,"{'_wandb': {'runtime': 752}, 'avg_step_time': 24.88382810751597, 'cuda_max_memory': 51847938560, 'total_train_time': 746.5148432254791}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'shampoo', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",likely-sweep-72
169,"{'_wandb': {'runtime': 232}, 'avg_step_time': 7.55861611366272, 'cuda_max_memory': 53701865472, 'total_train_time': 226.7584834098816}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'kfac_mc', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",effortless-sweep-71
170,"{'_wandb': {'runtime': 67}, 'avg_step_time': 2.134339420000712, 'cuda_max_memory': 16680492032, 'total_train_time': 64.03018260002136}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'kbfgs', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",jumping-sweep-70
171,"{'_wandb': {'runtime': 7}, 'cuda_max_memory': -1}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'seng', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",sandy-sweep-69
172,"{'total_train_time': 72.67321348190308, '_wandb': {'runtime': 76}, 'avg_step_time': 2.422440449396769, 'cuda_max_memory': 34341997568}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'psgd', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",sparkling-sweep-68
173,"{'_wandb': {'runtime': 199}, 'avg_step_time': 6.524866835276286, 'cuda_max_memory': 17781233152, 'total_train_time': 195.74600505828855}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'shampoo', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",clear-sweep-67
174,"{'avg_step_time': 2.291768479347229, 'cuda_max_memory': 18956491264, 'total_train_time': 68.75305438041687, '_wandb': {'runtime': 73}}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'kfac_mc', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",polar-sweep-66
175,"{'_wandb': {'runtime': 25}, 'avg_step_time': 0.7381943305333455, 'cuda_max_memory': 6944156672, 'total_train_time': 22.14582991600037}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'kbfgs', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",easy-sweep-65
176,"{'cuda_max_memory': -1, '_wandb': {'runtime': 7}}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'seng', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",winter-sweep-64
177,"{'total_train_time': 26.13875985145569, '_wandb': {'runtime': 29}, 'avg_step_time': 0.871291995048523, 'cuda_max_memory': 14444371968}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'psgd', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",generous-sweep-63
178,"{'_wandb': {'runtime': 44}, 'avg_step_time': 1.3706583420435587, 'cuda_max_memory': 7218186752, 'total_train_time': 41.11975026130676}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'shampoo', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",revived-sweep-62
179,"{'total_train_time': 24.214346885681152, '_wandb': {'runtime': 27}, 'avg_step_time': 0.8071448961893718, 'cuda_max_memory': 7965523456}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'kfac_mc', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 1, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 128, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",misunderstood-sweep-61
180,"{'_wandb': {'runtime': 25}, 'avg_step_time': 0.6896172682444255, 'cuda_max_memory': 13645992960, 'total_train_time': 20.688518047332764}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'kbfgs', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",usual-sweep-60
181,"{'_wandb': {'runtime': 7}, 'cuda_max_memory': -1}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'seng', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",likely-sweep-59
182,"{'_wandb': {'runtime': 34}, 'avg_step_time': 0.9731077988942464, 'cuda_max_memory': 29102415360, 'total_train_time': 29.193233966827393}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'psgd', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",sparkling-sweep-58
183,"{'_wandb': {'runtime': 741}, 'avg_step_time': 24.552218437194824, 'cuda_max_memory': 19476276224, 'total_train_time': 736.5665531158447}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'shampoo', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",worldly-sweep-57
184,"{'_wandb': {'runtime': 32}, 'avg_step_time': 0.9125770807266236, 'cuda_max_memory': 17397486080, 'total_train_time': 27.377312421798703}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'kfac_mc', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",resilient-sweep-56
185,"{'_wandb': {'runtime': 11}, 'avg_step_time': 0.24895993868509927, 'cuda_max_memory': 4662303744, 'total_train_time': 7.468798160552979}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'kbfgs', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",graceful-sweep-55
186,"{'_wandb': {'runtime': 14}, 'cuda_max_memory': -1}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'seng', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",cool-sweep-54
187,"{'cuda_max_memory': 9983289344, 'total_train_time': 9.757012367248535, '_wandb': {'runtime': 13}, 'avg_step_time': 0.32523374557495116}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'psgd', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",dutiful-sweep-53
188,"{'_wandb': {'runtime': 184}, 'avg_step_time': 6.024334851900736, 'cuda_max_memory': 6302652416, 'total_train_time': 180.7300455570221}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'shampoo', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",trim-sweep-52
189,"{'total_train_time': 9.283207178115845, '_wandb': {'runtime': 13}, 'avg_step_time': 0.30944023927052816, 'cuda_max_memory': 5909112320}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_b16_224', 'optim': 'kfac_mc', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",silvery-sweep-51
190,"{'_wandb': {'runtime': 7}, 'avg_step_time': 0.1330967903137207, 'cuda_max_memory': 1894503424, 'total_train_time': 3.992903709411621}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'kbfgs', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",apricot-sweep-50
191,"{'_wandb': {'runtime': 20}, 'avg_step_time': 0.5697203556696574, 'cuda_max_memory': 43992272384, 'total_train_time': 17.09161067008972}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'seng', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",lucky-sweep-49
192,"{'avg_step_time': 0.1595014492670695, 'cuda_max_memory': 4059195904, 'total_train_time': 4.785043478012085, '_wandb': {'runtime': 8}}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'psgd', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",dutiful-sweep-48
193,"{'_wandb': {'runtime': 41}, 'avg_step_time': 1.264173650741577, 'cuda_max_memory': 2367286272, 'total_train_time': 37.925209522247314}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'shampoo', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",fluent-sweep-47
194,"{'_wandb': {'runtime': 8}, 'avg_step_time': 0.15497415860493977, 'cuda_max_memory': 2392784384, 'total_train_time': 4.649224758148193}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_s16_224', 'optim': 'kfac_mc', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 30, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",snowy-sweep-46
195,"{'_wandb': {'runtime': 28}, 'avg_step_time': 0.7695115566253662, 'cuda_max_memory': 14475185664, 'total_train_time': 23.085346698760983}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'kbfgs', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 10, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",smart-sweep-45
196,"{'cuda_max_memory': -1, '_wandb': {'runtime': 7}}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'seng', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 10, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",rose-sweep-44
197,"{'_wandb': {'runtime': 39}, 'avg_step_time': 1.1280178944269816, 'cuda_max_memory': 29921187840, 'total_train_time': 33.84053683280945}","{'lr': 0.0001, 'cuda': True, 'seed': 1, 'step': 30, 'depth': 3, 'model': 'mixer_l16_224', 'optim': 'psgd', 'wandb': True, 'width': 128, 'epochs': 20, 'warmup': 0, 'damping': 10, 'dataset': 'CIFAR10', 'kl_clip': 1, 'no_cuda': False, 'img_size': 32, 'interval': 10, 'lr_ratio': 0, 'momentum': 0.9, 'batch_size': 32, 'train_size': 45056, 'num_workers': 8, 'auto_augment': True, 'log_interval': 1, 'weight_decay': 0.0001, 'data_augmentation': True, 'gradient_clipping': True}",autumn-sweep-43
